text,description,review_title,verified_purchase,rating,id,product_title_parent_asin
"My 9yo son doesn’t like putting lotion on his dry, winter arms, but he will put this lotion on!  He loves the smell, and so do I!!!  As the container says, a little goes a long way, so it doesn’t take too much to make your skin silky smooth.","[""Our pink cotton candy whipped body butter lotion is made with 98.5% naturally derived ingredients in a thick, creamy amazing texture. Apply a tiny amount as a little goes a long way. This is a jar of handmade body butter you will actually use up to the last drop. This sweet scented hand cream is a gentle sweet that is very wearable on the skin. The creamy butter truly soaks into the skin but in seconds of applying it you can actually touch things without feeling greasy. It also stays put and won't wash off.""]",Moisturizing Fun!,True,5.0,79823,Sunbasil Soap Sugar Cookie Whipped Body Butter Lotion Stocking Christmas Stuffers Handmade Gift for HerB0BWPFJ4LW
Bought for hubby as gift bc he grew up there. It’s kinda unusual but very cool and cool in our living room,"['ORIGINAL WALL DECOR', 'At VintBo, we specialize in creating unique and memorable pieces of art that are sure to add a fun vintage style to your home decor.', 'ORIGINAL DICTIONARY PAGE', 'The artwork is printed an authentic antique dictionary page from the early to mid-1900’s. The pages that are used for each print are random pages from a vintage dictionary. Each page has a great antique look and feel. You will receive the exact image shown however the dictionary pages that are used will vary. This makes each print one of a kind, as no two pages will be exactly the same.', 'READY TO BE FRAMED', 'The prints DO NOT come framed, but will fit any standard 8x10 frame or any larger frame with an 8x10 matte.', 'GREAT AS A GIFT', 'Our prints make the perfect gift for wall decor for an office, home, bedroom, kitchen, college dorm, dining room, living room, family room, bathroom or even the gym. And they are a great wall decoration for any age: adults, students, kids.', 'HANDMADE IN THE USA', 'I personally create each design and carefully package each print with a protective plastic sleeve inside a rigid mailing envelope to protect the artwork during shipping. Each print measures at 8x10 inches', 'STURDY PACKAGING', 'Each print comes in an EXTRA sturdy envelope for support and protection from any damage during the shipping process.', 'SO MANY MORE DESIGNS', 'Check out the VINTAGE BOOK ART CO store at the top left of this page. I offer a very large variety of prints within my shop here on Amazon. My current print selections include; Vintage Dictionary Art Prints, Gold Foil Prints, Nursery Room Prints, Kids Bedroom Prints, Bathroom Prints, Kitchen Prints, Larger Scale prints and posters, and much more. Enjoy!']",Unique,True,5.0,324,"Cincinnati Skyline With Script Name, Vintage Dictionary Art Print, Antique Wall Art Home Decor, Modern Boho Poster, Farmhouse Decoration Living Room Bedroom Office 8x10 Inches, Ready To FrameB015I29CTE"
"I bought these for a Christmas gift and I'm thinking of buying a pair for myself.  They are different, which I like.","['A fun novelty gift for caffeine addicts, our Coffee Bean Earrings are fun, lightweight and easy to wear. Coffee-drinkers will love these caffeine-powered earrings that let you wear your coffee all day long. Keep people buzzing about these unusual, creative, artistic earrings. Pair with a coffee mug or add these earrings to a coffee gift basket or coffee lovers gift set. Ear wires are hypoallergenic surgical steel.']",Really nice!,True,5.0,5229,Handmade Coffee Earrings with Real Coffee Beans | Made With Love by Mothers & Women ArtisansB0186REUAO
I purchased this for my two year old daughter and it’s worth it. The quality and concept is amazing. My daughter loves to learn through play while it teaches her how to spell her name!,"['Name Puzzles with Mixed Case Raised Letters are', 'highly recommended by early childhood and kindergarten teachers', '.They are colorful, fun, educational and make fantastic gifts. They teach children how they will be taught in school to print their name .', 'All letters, upper and lower case, pass the CPSC choke tube test. ""Holes"" (like in an ""O"") are not cut out. They are just not painted.', 'We use a durable, child safe paint and three clear coats of finish on all puzzles. We do not use a mineral oil based finish. Puzzles sizes are are 4.25"" wide and 12"" - 24"" long and 1/2"" thick mdf. Letters are 1/4"" thick and are NOT intended for teething.', 'Replacement letters are available in our Amazon Store']",Amazing,True,5.0,10754,Personalized Name Puzzle by J and P Wood ProductsB01FKQKGY8
"Look pricey and not. Classy, pretty and comfy.",['slim minimalist pink dangle earrings for everyday wear >>>>each bar length 46 x 3 mm >>>> rose gold plated brass metal used >>>>>>>>It comes in a gift box ready for gifting.'],Subtle and classy,True,5.0,15504,Minimal Simple Long Rose Gold Plated Bar Dangle EarringsB01M1CS0RS
"I absolutely LOVE my new wall vinyl.<br />PROS:Great seller communication! Had a question about colors before product was shipped and seller very quickly responded to show/ explain to me what the difference in the two colors I had was!<br />Came shipped in a hard cardboard tube, product came rolled up with instructions clearly explaining installation. I didn’t follow them exactly, I don’t have the patience to put up one wait over 24hrs then repeat- I placed the vinyl on the wall lined up with with my markings after checking it a bajillion times to be sure it was exactly where I wanted it, rubbed over it vigorously for a few minutes and SLOWLY peeled back the top paper while keeping my hand pressed right below it guiding it over the vinyl. Go SLOW, my name is very long and loopy (think numerous a, n, e,l,i) the letters are whispy, elegant and beautiful. I did not have any issues with letters tearing or it not coming off the backing.<br />I am completely psycho when it comes to things being off level so I took my time making sure everything was going to line up exactly how I wanted- best part was that all the pieces came on their own paper so I could decide where to place them according to my space and design taste. Leading into my only con, the paper for the vinyl was cut crooked. Not a problem though, just a detail that if you’re in a hurry and not paying attention could lead to a crooked vinyl. A few quick snips with my scissors fixed the tiny inconvenience.<br /><br />All in all, I’m going to order more from this company. I absolutely adore my sticker- and if I wasn’t so easily identifiable by my very unique name I would post so many photos because I am so proud of how this turned out!","[""This vinyl wall decal is the perfect addition to any home. It would also be perfect to put in your living room, dining room or even sitting area! This wall decal has a matte finish and looks like it's painted wall decor after applying. Works on smooth and lightly textured walls only. Peel & Stick construction makes this wall decal very easy to install. Color chart and policies are shown above. All colors in chart are available but may not show in color drop down menu. If you would like a color not in the menu, just contact us. All of our wall decals are removable for up to 2 years but not reusable. Check out the Sticky Wall Vinyl store to see hundreds of handmade vinyl wall decals that are a perfect way to decorate your home or give them as a Christmas gift! COLORS: You may choose a color for the initial and another one for the name with established date. **wide= left to right **high = top to bottom ** Measurements are an estimate and will change based on the personalized name. Dimensions shown in size options are the overall dimensions for all pieces of the decal when applied like in the picture. Picture shows largest size. ** IMAGE SHOWN: The image shown is an example of what this product can look like however, this is a custom product where you select the size, colors, and other variables. Please be sure to select the options that you would like for your decal when purchasing. ********** ALL ARTWORK & IMAGES ARE COPYRIGHT PROTECTED and the EXCLUSIVE PROPERTY OF STICKY WALL VINYL LLC. ANY COPYRIGHT INFRINGEMENT WILL BE REPORTED TO AMAZON AND IS SUBJECT TO PROSECUTION **********""]",Sense of pride in seeing your name on the wall!,True,5.0,15592,Custom Family Name Wall Decal - Personalized Name Wall Sticker - Custom Name Wall Sign - Monogram StencilB01M1LBZ53
It was everything she wanted,['Vintage Rock Wall Collage Kit'],My granddaughter happy,True,5.0,77068,"Rock Band Posters, Retro Music Concert Album Photo Wall Aesthetic Pictures, Vintage Room Decor, Band Posters, Vintage Rock Wall Collage KitB0BHDJ1B1Q"
Quality! Love it!!,"['Each tumbler is personalized using laser engraving machines to permanently etch your choice of text into the surface of the tumbler. Our tumblers are vacuum insulated stainless steel, so they keep drinks hot or cold for hours. Includes a straw and lid.']",Quality,True,5.0,51744,"Personalized Laser Engraved 22 oz Stainless Steel Tumbler with Custom Mama/Papa Bear and Cubs - Includes Straw and Lid - Bear, Mama, Papa, Cubs, Parent Gift, Mother's Day Gift, Father's Day GiftB07V5P6WHK"
nice,"['You & Me Pair Puzzle Piece Laser Cut Wood Ornaments Comes with 2 [Christmas, Holiday, Love, Anniversary, Personalized Gifts, Custom Message, Stocking Stuffers]']",Five Stars,True,5.0,14852,"You And Me Puzzle Piece Wood Ornament Pair for Wedding Anniversary, Holiday [Personalized Name Love Ornament, Christmas Gift for Mom, Dad, Husband, Couple, Made in the USA]B01LWSM0VP"
Beautiful colors and good quality!,['8x10 UNFRAMED Prints'],Great Art!,True,5.0,60428,"Remote Control Wall Decor - Gaming Graffiti Art - Street Art Poster Print for Game Room, Dorm, Bar, Boys Room, Bedroom - Gift for Gamers, Xbox, PS4, Playstation, Video Game, Arcade Fans, Men, TeensB08DCF2Z19"
Bought this for my boyfriend and he loves it. Hes had it for 2 years and it still looks almost new! Great buy.,"['Preserve the uniqueness of your relationship with an aluminum wallet card mini love note. This wallet card has been laser engraved with the quote shown in the photo. Perfect for Deployment Gifts, Anniversary Gifts, Dating Gifts, Husband Gifts and more.', '...ITEM DETAILS... ~ Each metal wallet card is about the size and thickness of a credit card (3.5"" x 2"") ~ Crafted from lightweight, yet durable anodized aluminum ~ Laser engraved with the quote shown, this is not a personalized piece.  ~ Text appears as white, and is permanent and perfectly smooth....it won\'t wear off over time. We also offer personalized wallet cards AND wallets! Just copy and paste ""Frederick Engraving Wallet"" into the search field at the top of your screen.']",Perfect gift,True,5.0,19298,"Engraved Wallet Card Love Note, Husband Gifts from Wife, Aluminum Anniversary Gifts for Husband, Engraved Boyfriend Gift Idea, Valentines Day, Deployment Mini Wallet Insert for Men - WC02B01NAPAO2U"
Nice for my child’s room...,['8x10 UNFRAMED Prints'],It goes perfect with the Mickey Mouse theme for my son’s room,True,5.0,60006,"Quotes Wall Art Poster - Unique Inspirational Gift - Home or Office Decor for World Fans, Men, Women - Motivational Room Decorations for Girl, Kids, Boy Bedroom - 8x10 Unframed printB08B6D96RQ"
It was a gift for my son. He liked it very much,"[""Eagles are a symbol of strength and heritage, so the bracelet captures the meaning and importance of birds in every culture. It is an excellent choice for Harley riders with its durable constructions and magnetic clasp. The Alaskan hematite completes the strength properties of this bracelet by absorbing negative energy and is said to have a calming effect. This bracelet is a great gift choice for almost any occasion. This bracelet combines the eagle's power with hematite to absorb negative energy. Choose from brown, black, or a combo (one of each).""]",Eagle wing bracelet,True,5.0,12789,Eagle Wing Feather Wire Wrapped Vintage Genuine Leather 3 Strand Unisex Bracelet Magnetic Clasp Hematite Riders Wristband by Ezina Designs (Black and Silver)B01I2E4ZDS
My son loved this. Super fast on making it and shipping it.  I didn't expect it to come as quick as it did.,"[""Complete your gamer room with this awesome 3d looking name decal. Each name is custom designed to look 3d and fun. The height will vary because the length of each name is different but don't worry, it will look proportional. Mock up sent upon request. While the decal may have features that look like something from a well known game where you mine and craft, the unique designs and artwork are individually designed for each name by a designer that is not associated, affiliated, endorsed, or sponsored by any game or company.""]",My son loved this. Super fast on making it and shipping ...,True,5.0,83797,Personalized Gamer Name decal 3D Looking Gamer Room Wall Vinyl Decal StickerB016CEAEMG
So happy with this purchase. Nice quality.,"['Durable house numbers, available in both horizontal and vertical.  Crafted from weather-resistant materials that do not rust. Approximately 5-inch tall METAL-rustproof numbers ensure high visibility from the street, making your address easy to find.  This is a unique and thoughtful gift for new homeowners. Easy installation requiring only two holes to be drilled in the wall, you can quickly and easily display your address in style.  Please refer to the attached picture for detailed sizes.']",Nice quality,True,5.0,56688,House Numbers | Address number in Vertical and Horizontal mode | Address plaques for outside | Personalized gift | Housewarming gift idea | Address signs | Modern house numbersB083QNQGJZ
They were perfect for a set of wall sconces that I made.  I looked at a ton of hardware stores and all along they were right on Amazon,"['Wrought Iron Hooks', 'This listing is for 2 wrought iron hooks!They Measure 3"" inches in length and extend 3"" inches from the wall.', 'Two Mounting holes for extra stability.', 'These wrought iron vintage hooks are great for hanging most anything.', 'PlantsHanging LanternsCoat HangersHanging Home Decor', 'Look at our other listings and find other wrought iron hook quanities and lower prices for larger quanities.']",Nice sturdy hooks,True,5.0,18847,Wrought Iron Hooks Wrought Hooks Hanger Wrought Iron hooks for Lantern Wrought Iron Hooks for Coat Wrought Iron Hooks Rustic Wrought Iron Hooks for Hanging Wrought Iron Hooks Vintage - 2 Hooks!B01N6YKJ8O
"Very pretty, item was exactly what I was expecting","[""Digibuddha Christmas ornaments are beautiful, high quality gifts that become treasured keepsakes for years to come. Our ornaments make one-of-a-kind gifts to commemorate lifetime firsts and momentous occasions. Celebrate important events with a keepsake ornament this season such as an engagement ornament, first Christmas as newlyweds ornament, baby's first Christmas ornament, first home ornament, first year as a grandmom ornament, or even annual couples ornaments to add to your ornament collection year after year!"", 'ABOUT DIGIBUDDHA ORNAMENTS: Our ornaments are made using fine white porcelain (ceramic) with a flawless glossy glaze finish. Each original handmade ornament is permanently fused so the art becomes part of the ornament, NOT decals or stickers. Ready for gifting with the FREE included gift box!', 'LISTING INCLUDES:  3"" fine white porcelain ornament with flawless glaze finish  Beautiful original design as shown in sample  FREE hanging ribbon included (color shown in sample)  FREE white gift box with custom gift tag, Ready for gift giving!']",Great Christmas gift,True,5.0,51809,40th Anniversary Christmas Ornament Forty 40 Years Married Gift Parents Grandparents Keepsake Tree Decoration Farmhouse Red Berry Wedding Memory Present Him Her Ceramic 3” Flat Circle Gold RibbonB07V6K7KZD
"American made, no Chinese junk","['( **BOTTLES NOT INCLUDED ). Southern Classic Garden 13 bottle tree Our bestselling Classic Southern garden (13) bottle tree comes in three easy to assemble pieces. All welded construction and proven design. Easy to assemble and install, (if you can put a straw in a milkshake, you can put together our trees) Engineered to stake firmly in the ground. Fabulous accent in the garden or yard. Traditional styling with unbeatable quality. Great tree at a great price ! SOLID steel construction. Height: 6"" Feet Above ground Unpainted Assembly and Installation instructions included (Bottles not included) Proudly Made in USA...............................................................................................(Unpainted bottle trees will rust to a beautiful natural patina OR you can PAINT to the color of your choice). BOTTLES NOT INCLUDED']",Robust Construction,True,5.0,83263,Southern Classic Garden 13 Wine bottle tree ~ 6 Feet ~ FREE SHIP- Our most popular Southern Wine Bottle Tree.B0165VFT8K
This is awesome!  My son loved having his name on his wall with the minecraft lettering.  Fast service too!,"[""Complete your gamer room with this awesome 3d looking name decal. Each name is custom designed to look 3d and fun. The height will vary because the length of each name is different but don't worry, it will look proportional. Mock up sent upon request. While the decal may have features that look like something from a well known game where you mine and craft, the unique designs and artwork are individually designed for each name by a designer that is not associated, affiliated, endorsed, or sponsored by any game or company.""]",This is awesome! My son loved having his name on his ...,True,5.0,83746,Personalized Gamer Name decal 3D Looking Gamer Room Wall Vinyl Decal StickerB016CEAEMG
Love it! Got this for my daughter's birthday and she's gonna love it! It's beautiful.,"[""Aloha! This jewelry reflects my love for our beautiful islands of Hawaii and brings forth our Hawaii Aloha Spirit. Aloha Prices are available each month. If you can't find what you are looking for, try searching yinahawaii April Birthstone or yinahawaii red or yinahawaii turtle, etc.  Jewelry will be made to order directly from Hawaii. Items that are available for Prime will be fulfilled faster from the mainland warehouse.  I normally make the necklaces with a tarnish resistant silver chain at around 20 inches long with a lobster claw catch. If you prefer a different length, please contact me first, I’d be happy to customize it for you. The earrings will come with standard silver French hooks. Lever Backs, Shepherds' hooks, Stainless Steel, stud or even Clip-ons are also available upon request. Leather Cord designs are handmade with Antique Brown leather cord, which is adjustable ranging about 18-30 inches. Bangle bracelets are standard 70mm in diameters. All chain style bracelets are adjustable in size. This handmade in Hawaii jewelry gift is from cultured sea glass that is specially formed into its shape for jewelry making. Each comes with a gift box with Handmade by yinahawaii stamp, an Aloha card and a white ribbon wrapped as shown in the 2nd photo, ready to give as a gift. Please see the 3rd photo for its actual and relative size.There are matching necklaces, earrings and bracelets in my collections.""]",Lovely necklace,True,5.0,76860,"Handmade in Hawaii,""October Birthstone Color"" pink sea glass necklace,mermaid charm, (Hawaii Gift Wrapped, Customizable Gift Message) (Non-Personalized)B0BGMKQK6N"
Loved my necklace. My gift to me.,"['---Personalized Flower Necklace Details--- Material: high quality stainless steel Birthday flower name height: 45mm Chain size: 14"" 16"" 18"" Color: silver, gold, rose gold Does not fade/do not change color Exquisite, can be worn every day Exquisite gifts for Mothers day,Christmas, birthdays, bridal showers, weddings (also can be used as wedding gifts)']",Very pretty.  Exactly as advertised. Came fast and I love it,False,5.0,75759,Custom Birth Flower Name Necklace Personalized 18K Gold Plated Birth Month Flower Necklace Dainty Floral Pendant Jewelry Mothers Birthday Gift for Women (Birth Flower Name Necklace)B0BB7J7PGC
"I really like the way my 'A' came out, and it looks great on my butler's pantry wall. When I received it, I admit I wasn't sure I liked it since it didn't seem worth the $40+ I spent on it. But when I put it up on the wall, I realized I actually loved it since it's one of a kind and it tied in with my color and decor scheme. It also was the perfect finish that I wanted; you just have to make sure you specify what you want in the 'Instructions' portion of the order. Thank you for my personalized 20&#34; letter A!","['Are you looking for REAL RUSTY Numbers and Letters made from corrugated tin roofing?  Our letters make rustic wall decor elements for any room. Use our rusty galvanized metal letters in your:  log cabin living room bedroom bathroom kids room laundry room or even more!  Each galvanized piece is unique. Each piece may contain rust, nail holes, weathering and other imperfections giving each piece it\'s own unique character. How To Order Multiple Letters For ordering multiple letters, please change the quantity to the total number you want. Enter one of the letters in the required letter field. Then in the Notes section of the customization, please tell us the letters you want. For example if you want ""HOME"" enter the quantity of 4, the letter H for your letter choice, then in the notes put ""Please send HOME "" you will not get 4 H\'s but the requested HOME. If you don\'t specify in the notes with the order you WILL get 4 H\'s.  If you realize you have made a mistake please cancel and reorder with the correct notes. Optional Wall Hanger Please specify if you want the hanger added to your letter. Hangers will only hold up to 30"" tall letters. Larger letters are too heavy for such attachment. Please attach Giant letters with screws or nails.  My customer\'s satisfaction is of utmost importance to me, please contact us first before leaving feedback.Base price is for 8"" tall letters. Please use a ruler or tape measure to visualize the height before ordering. Several sizes are pictured The main picture is 16"" M and 12"" T and W.']",An A+ for my letter A!,True,4.0,87243,"Rusty Tin Letters Rustic Metal Wall Decor 8"" - 36"" Galvanized Farmhouse Wedding DecorationsB018RXP4M0"
Such a cute and small anniversary gift.,"['Preserve the uniqueness of your relationship with an aluminum wallet card mini love note. This wallet card has been laser engraved with the quote shown in the photo. Perfect for Deployment Gifts, Anniversary Gifts, Dating Gifts, Husband Gifts and more.', '...ITEM DETAILS... ~ Each metal wallet card is about the size and thickness of a credit card (3.5"" x 2"") ~ Crafted from lightweight, yet durable anodized aluminum ~ Laser engraved with the quote shown, this is not a personalized piece.  ~ Text appears as white, and is permanent and perfectly smooth....it won\'t wear off over time. We also offer personalized wallet cards AND wallets! Just copy and paste ""Frederick Engraving Wallet"" into the search field at the top of your screen.']",Five Stars,True,5.0,19273,"Engraved Wallet Card Love Note, Husband Gifts from Wife, Aluminum Anniversary Gifts for Husband, Engraved Boyfriend Gift Idea, Valentines Day, Deployment Mini Wallet Insert for Men - WC02B01NAPAO2U"
It was exactly as it was shown.,"[""Digibuddha Christmas ornaments are beautiful, high quality gifts that become treasured keepsakes for years to come. Our ornaments make one-of-a-kind gifts to commemorate lifetime firsts and momentous occasions. Celebrate important events with a keepsake ornament this season such as an engagement ornament, first Christmas as newlyweds ornament, baby's first Christmas ornament, first home ornament, first year as a grandmom ornament, or even annual couples ornaments to add to your ornament collection year after year!"", 'ABOUT DIGIBUDDHA ORNAMENTS: Our ornaments are made using fine white porcelain (ceramic) with a flawless glossy glaze finish. Each original handmade ornament is permanently fused so the art becomes part of the ornament, NOT decals or stickers. Ready for gifting with the FREE included gift box!', 'LISTING INCLUDES:  3"" fine white porcelain ornament with flawless glaze finish  Beautiful original design as shown in sample  FREE hanging ribbon included (color shown in sample)  FREE white gift box with custom gift tag, Ready for gift giving!']",It was exactly as it was shown.,True,5.0,19107,"DIGIBUDDHA Our First Christmas Mr & Mrs Ornament Gift Pretty Evergreen Wreath Ceramic Keepsake Present for Newlywed Bride Groom 1st Holiday Married Couple 3"" Flat Porcelain w Ribbon & Box OR00020B01N984LWY"
love you can personalize them keeps hot stuff hot for hours & same for cold,"['HIGH-QUALITY PERMANENT VINYL - We use the highest quality outdoor vinyl to create the decal of your choice. Decal will last up to 3-5 years if tumbler is hand-washed.', 'HIGH-QUALITY PERMANENT VINYL - We use the highest quality outdoor vinyl to create the decal of your choice. Decal will last up to 3-5 years if tumbler is hand-washed.', 'PURE AND HEALTHY STAINLESS STEEL - Made of 100% food grade premium 18/8 304 stainless steel, so our tumblers are BPA free with zero toxins. Make the healthy choice and go with stainless steel.', 'PURE AND HEALTHY STAINLESS STEEL - Made of 100% food grade premium 18/8 304 stainless steel, so our tumblers are BPA free with zero toxins. Make the healthy choice and go with stainless steel.', ""SHATTERPROOF AND DURABLE - These 20 oz tumblers won't break, so they are safe to use by the pool, on a picnic, or anywhere else outdoors. Includes lid and straw to prevent spills."", ""SHATTERPROOF AND DURABLE - These 20 oz tumblers won't break, so they are safe to use by the pool, on a picnic, or anywhere else outdoors. Includes lid and straw to prevent spills."", ""KEEPS YOUR DRINK COLD - Double-walled, vacuum insulated design provides an airtight seal which keeps your drink at the ideal temperature. When filled with chilled drinks, you won't get condensation or sweating on the outer wall of your tumbler."", ""KEEPS YOUR DRINK COLD - Double-walled, vacuum insulated design provides an airtight seal which keeps your drink at the ideal temperature. When filled with chilled drinks, you won't get condensation or sweating on the outer wall of your tumbler."", 'HAND WASH ONLY! Instructions for Ordering:Click on “Select Options” on the right side of the screen Click on the drop down menu “Select Monogram or Font” and choose the monogram or font you want. See photos for options. Click on the drop down menu “Enter Text” and enter the name or initials that you would like on your cup. When selecting a monogram, please pay careful attention to whether it requires a name or initials. Click on the drop down menu “Cup Color” and select the color of the cup you want. See photos for options. Click on the drop down menu “Select Text Color” and choose the color of the text. See photos for options.', 'HAND WASH ONLY!', 'Instructions for Ordering:', 'Click on “Select Options” on the right side of the screen', 'Click on “Select Options” on the right side of the screen', 'Click on the drop down menu “Select Monogram or Font” and choose the monogram or font you want. See photos for options.', 'Click on the drop down menu “Select Monogram or Font” and choose the monogram or font you want. See photos for options.', 'Click on the drop down menu “Enter Text” and enter the name or initials that you would like on your cup. When selecting a monogram, please pay careful attention to whether it requires a name or initials.', 'Click on the drop down menu “Enter Text” and enter the name or initials that you would like on your cup. When selecting a monogram, please pay careful attention to whether it requires a name or initials.', 'Click on the drop down menu “Cup Color” and select the color of the cup you want. See photos for options.', 'Click on the drop down menu “Cup Color” and select the color of the cup you want. See photos for options.', 'Click on the drop down menu “Select Text Color” and choose the color of the text. See photos for options.', 'Click on the drop down menu “Select Text Color” and choose the color of the text. See photos for options.']",good product,True,5.0,36005,"Personalized 20 oz Stainless Steel Skinny Tumbler with Custom Monogram Vinyl Decal by Avito - Includes Straw and Lid - Bridesmaid, Bachelorette, Bridal Party GiftsB07CXZ2GMW"
love love love them!,"['New to our product line are these nice Stainless Steel Stackable Name Rings, they are available in Matte, Shiny, Rose Gold, Gold and Coffee colors Stainless Steel. Each ring is personalized with your choice of wording and/or dates. The rings are made of Stainless Steel that will not fade, tarnish or stain your skin. Rose Gold, Gold and Coffee colors are plated over Stainless Steel. Each ring is 3mm wide, the perfect width for stacking! **LISTING IS FOR 1 RING** ( Picture shows five individual rings which are sold separately) Change Quantity to desired number of rings and add to cart separately ****INSIDE ENGRAVING NOT AVAILABLE FOR THIS RING**** ------------ORDERING INSTRUCTIONS--------------- 1. Select Quantity 2. Select Color3. Select Size 4. Enter personalization (35 characters max.) **Please note: Paint in rings is not permanent and will come out over time, length will vary depending on wear of ring. This can easily be repainted at any time using a paint marker and wiping excess with alcohol. Unfortunately, there is not a way to make it permanent in stainless steel, however the engraving (stamping) will always be there**']",Five Stars,True,5.0,1668,"Personalized Stackable Name Ring - Stacking Rings - Matte, Shiny, Rose Gold, Gold and Coffee Colors - 3mm WidthB015YI5I40"
My daughter absolutely loved it!!!,"['This is an upcycled print printed on an old dictionary page. We take old books about to be destroyed and upcycle them in order to give them new life. The aging, slightly-yellowed page is carefully removed, and the image is printed directly on the recycled paper. The result is a unique and absolutely beautiful print suitable for framing. These prints are definite conversation-starters and look just gorgeous while hanging on the wall. The pages are approximately 8.5 x 11 in size, with a very slight variation. No two are exactly the same, but all will fit nicely in an 8.5 x 11 frame. You will not get the exact dictionary page shown in the image, but you will get a print from the same book. Every piece is original. ***Frame is not included****. You will receive just the print. These vintage book prints make awesome, unique gifts and are environmentally responsible. All prints are shipped flat in rigid, stay-flat mailers and are protected in plastic sleeves.']",Good,True,5.0,28193,Red Mushroom Fly Agaric Toadstool Illustration Beautifully Upcycled Dictionary Page Book Art PrintB076F28M7S
Absolutely beautiful.  So dainty!  Well made.  Prompt shipping.  Will order again for family and friends,"[""Artist hand made  .925 Sterling Silver tiny silver band (1.3mm) is handstamped with 'teeny and tiny' letters. *Individual ring - for multiple ring please add one item, go back and add 2nd *  **important, please double check on size and spelling of the names""]","Beautiful, dainty art!",True,5.0,25199,Teeny Tiny Stacking Sterling Silver Ring By Hannah Design Personalized RingB074R7BSN2
"Product fits well. Feels good on the ears, not too tight. The metal over the nose is great, seems to stay in place while talking. I'm giving it a 4 star review because its too long from nose to under my chin. It actually hits my throat, and that is uncomfortable. Overall it's good, I needed more but for fit I will not buy more.<br /><br />Update: Wore a different color today (gray) and its about 1/4 inch shorter than the black one and does not hit my throat.  This one fits much better on my face.  Keeping a 4 star review as the masks aren't consistent in size.  Really wish the black one was a good fit, I like the darker colors better than the lighter ones.","['5 pack of washable reusable adult cotton cloth face mask in solid color, they are breathable and comfortable, perfect facemask pack for women and man, 3D face mask with nose wire', 'Features:', '• One fit the most  • 5 face masks include: black, white, gray, navy blue, burgundy red  • Made from 2 layer of washable cotton fabric  • Unisex adult face mask, works for both women and man  • With nose wire  • Stylish face coving: 3D cut, looks fashion, cool, professional, and also give more room for breathing freely  • Perfect for home office work outdoor sport   Care Tips:  Wash before use, no bleach, hand wash recommended These are general use face masks, not for medical or clinic use  Our facemask are handmade from high quality cotton, our goal is provide best product and customer service. Feel free to email me if you have any concern, hoping all our customer have a healthy and safe life every day.']",Good but too long,True,4.0,61897,"Solid Color Face Masks with Nose Wire for Adult Unisex, Pack of 5: Black Gray White Navy Blue Burgundy Red, Washable ReusableB08KPTC83P"
Love it put in front yard used blue bottles on it.,"['( **BOTTLES NOT INCLUDED ). Southern Classic Garden 13 bottle tree Our bestselling Classic Southern garden (13) bottle tree comes in three easy to assemble pieces. All welded construction and proven design. Easy to assemble and install, (if you can put a straw in a milkshake, you can put together our trees) Engineered to stake firmly in the ground. Fabulous accent in the garden or yard. Traditional styling with unbeatable quality. Great tree at a great price ! SOLID steel construction. Height: 6"" Feet Above ground Unpainted Assembly and Installation instructions included (Bottles not included) Proudly Made in USA...............................................................................................(Unpainted bottle trees will rust to a beautiful natural patina OR you can PAINT to the color of your choice). BOTTLES NOT INCLUDED']",Nice and strong,True,5.0,83227,Southern Classic Garden 13 Wine bottle tree ~ 6 Feet ~ FREE SHIP- Our most popular Southern Wine Bottle Tree.B0165VFT8K
I put it on my starbucks tumblr,"['Split Letter Decal with custom name in middle in font shown in picture to fit a YETI RAMBLER 20 or 30oz or any other coffee mug or stainless steel tumbler such as Ozark, RTIC, or Boss! 5-7 year high quality indoor/outdoor vinyl Precision die-cut decal with no background, not a cheap sticker No ink, will not fade or run. Waterproof, self-adhesive, and removable Can be applied to any smooth surface. Clear application tape is used for easy and accurate placement. All decals are shipped masked and ready for application. *Cup not included*']",Five Stars,True,5.0,97963,Split Initial Monogram Name Decal for 20oz 30oz 40oz Yeti RTIC Ozark Trail Bubba Tumbler Growler Swell BottleB01M1AV39X
